latitude,longitude
41.1503986,-100.8093241
41.1513616,-100.8106666
41.1522962,-100.8119829
41.1528991,-100.812832
41.1530203,-100.8130278
41.1531556,-100.8132477
41.1532687,-100.8134516
41.1533919,-100.8137171
41.1535211,-100.8139961
41.1536584,-100.8143501
41.1537352,-100.8145888
41.15382,-100.8148463
41.1538848,-100.8150932
41.1539472,-100.815356
41.1539856,-100.8155223
41.1540886,-100.816056
41.1541251,-100.8162666
41.1541272,-100.8162788
41.1541532,-100.8369772
41.1541534,-100.8367011
41.1541553,-100.8364193
41.1541575,-100.836111
41.1541593,-100.8372401
41.1541595,-100.8357999
41.1541656,-100.8164853
41.1541694,-100.8354967
41.1541817,-100.8351696
41.154185,-100.8351048
41.1541958,-100.8348933
41.154208,-100.8346385
41.1542239,-100.8343996
41.1542261,-100.8167589
41.1542421,-100.8341743
41.1542564,-100.833866
41.1542684,-100.8169733
41.1542908,-100.833453
41.154317,-100.8173034
41.1545259,-100.847507
41.1545446,-100.8479887
41.1545571,-100.8483793
41.1545713,-100.8485832
41.1545936,-100.8487657
41.1546064,-100.8488419
41.1546743,-100.8492457
41.1547088,-100.8494228
41.1547491,-100.8496294
41.1548561,-100.8213374
41.1549086,-100.8217693
41.1549489,-100.8221285
41.1549833,-100.8224397
41.1549857,-100.8508635
41.1549893,-100.8251648
41.1549975,-100.8509249
41.1550036,-100.8227214
41.1550116,-100.8249021
41.1550237,-100.8230834
41.1550297,-100.8245264
41.1550359,-100.8234698
41.1550398,-100.8242233
41.1550398,-100.8238747
41.1550455,-100.8511772
41.1551119,-100.8515264
41.1552903,-100.8524645
41.1553829,-100.8529518
41.1554565,-100.8533391
41.1556235,-100.8542185
41.1556618,-100.854484
41.1556735,-100.8545753
41.1556618,-100.854484
41.1556235,-100.8542185
41.1554565,-100.8533391
41.1553829,-100.8529518
41.1552903,-100.8524645
41.1551119,-100.8515264
41.1550455,-100.8511772
41.1550398,-100.8238747
41.1550398,-100.8242233
41.1550359,-100.8234698
41.1550297,-100.8245264
41.1550237,-100.8230834
41.1550116,-100.8249021
41.1550036,-100.8227214
41.1549975,-100.8509249
41.1549893,-100.8251648
41.1549857,-100.8508635
41.1549833,-100.8224397
41.1549489,-100.8221285
41.1549086,-100.8217693
41.1548561,-100.8213374
41.1547491,-100.8496294
41.1547088,-100.8494228
41.1546743,-100.8492457
41.1546064,-100.8488419
41.1545936,-100.8487657
41.1545713,-100.8485832
41.1545571,-100.8483793
41.1545446,-100.8479887
41.1545259,-100.847507
41.154317,-100.8173034
41.1542908,-100.833453
41.1542684,-100.8169733
41.1542564,-100.833866
41.1542421,-100.8341743
41.1542261,-100.8167589
41.1542239,-100.8343996
41.154208,-100.8346385
41.1541958,-100.8348933
41.154185,-100.8351048
41.1541817,-100.8351696
41.1541694,-100.8354967
41.1541656,-100.8164853
41.1541595,-100.8357999
41.1541593,-100.8372401
41.1541575,-100.836111
41.1541553,-100.8364193
41.1541534,-100.8367011
41.1541532,-100.8369772
41.1541272,-100.8162788
41.1541251,-100.8162666
41.1540886,-100.816056
41.1539856,-100.8155223
41.1539472,-100.815356
41.1538848,-100.8150932
41.15382,-100.8148463
41.1537352,-100.8145888
41.1536584,-100.8143501
41.1535211,-100.8139961
41.1533919,-100.8137171
41.1532687,-100.8134516
41.1531556,-100.8132477
41.1530203,-100.8130278
41.1528991,-100.812832
41.1522962,-100.8119829
41.1513616,-100.8106666
41.1503986,-100.8093241
