latitude,longitude
41.1412373,-100.7698306
41.1412937,-100.7700966
41.1413301,-100.7702763
41.1413644,-100.7704641
41.1414573,-100.7711105
41.14153,-100.7716094
41.1416007,-100.7720895
41.1416363,-100.7723232
41.1416553,-100.7724489
41.1417412,-100.7728781
41.1418904,-100.7736799
41.142215,-100.7751391
41.1428516,-100.7779979
41.1429344,-100.7783841
41.1430354,-100.778832
41.1431662,-100.77942
41.143247,-100.7797874
41.1433237,-100.780179
41.1433742,-100.7804633
41.1434469,-100.780871
41.1435318,-100.7814182
41.1440044,-100.7850499
41.144069,-100.7855274
41.1441195,-100.7858841
41.1441539,-100.7861523
41.1442286,-100.7865976
41.1442791,-100.7868551
41.1444811,-100.7877482
41.1446952,-100.7886816
41.1447881,-100.789084
41.1448447,-100.7893307
41.1448931,-100.7895614
41.1449618,-100.7898699
41.1450164,-100.7901515
41.1450916,-100.7905265
41.1455331,-100.7924382
41.145588,-100.7926459
41.145691,-100.793067
41.1458005,-100.7935037
41.1464752,-100.7964327
41.1485449,-100.8054106
41.1486282,-100.8057695
41.148713,-100.8060752
41.1487913,-100.8063172
41.1488862,-100.8065881
41.1489756,-100.8068289
41.1490746,-100.8070676
41.1491735,-100.8072688
41.149276,-100.8074759
41.1493715,-100.8076497
41.1494745,-100.8078455
41.1496214,-100.8080767
41.1505045,-100.8093287
41.1514167,-100.8106016
41.1528553,-100.8126091
41.1529658,-100.8127679
41.153083,-100.8129449
41.1531744,-100.8130919
41.1532889,-100.8132775
41.1533703,-100.8134379
41.1534552,-100.8136149
41.153538,-100.8137785
41.1536161,-100.8139454
41.1536854,-100.8141272
41.1537797,-100.8143826
41.1538605,-100.814624
41.1539984,-100.815066
41.1543438,-100.8162274
41.1539984,-100.815066
41.1538605,-100.814624
41.1537797,-100.8143826
41.1536854,-100.8141272
41.1536161,-100.8139454
41.153538,-100.8137785
41.1534552,-100.8136149
41.1533703,-100.8134379
41.1532889,-100.8132775
41.1531744,-100.8130919
41.153083,-100.8129449
41.1529658,-100.8127679
41.1528553,-100.8126091
41.1514167,-100.8106016
41.1505045,-100.8093287
41.1496214,-100.8080767
41.1494745,-100.8078455
41.1493715,-100.8076497
41.149276,-100.8074759
41.1491735,-100.8072688
41.1490746,-100.8070676
41.1489756,-100.8068289
41.1488862,-100.8065881
41.1487913,-100.8063172
41.148713,-100.8060752
41.1486282,-100.8057695
41.1485449,-100.8054106
41.1464752,-100.7964327
41.1458005,-100.7935037
41.145691,-100.793067
41.145588,-100.7926459
41.1455331,-100.7924382
41.1450916,-100.7905265
41.1450164,-100.7901515
41.1449618,-100.7898699
41.1448931,-100.7895614
41.1448447,-100.7893307
41.1447881,-100.789084
41.1446952,-100.7886816
41.1444811,-100.7877482
41.1442791,-100.7868551
41.1442286,-100.7865976
41.1441539,-100.7861523
41.1441195,-100.7858841
41.144069,-100.7855274
41.1440044,-100.7850499
41.1435318,-100.7814182
41.1434469,-100.780871
41.1433742,-100.7804633
41.1433237,-100.780179
41.143247,-100.7797874
41.1431662,-100.77942
41.1430354,-100.778832
41.1429344,-100.7783841
41.1428516,-100.7779979
41.142215,-100.7751391
41.1418904,-100.7736799
41.1417412,-100.7728781
41.1416553,-100.7724489
41.1416363,-100.7723232
41.1416007,-100.7720895
41.14153,-100.7716094
41.1414573,-100.7711105
41.1413644,-100.7704641
41.1413301,-100.7702763
41.1412937,-100.7700966
41.1412373,-100.7698306
